kills,deaths,assists,dragons,opp_dragons,elders,opp_elders,heralds,opp_heralds,barons,opp_barons,towers,opp_towers,inhibitors,opp_inhibitors,gold_diff,side
6,19,13,0,4,0,0,1,1,0,1,1,10,0,2,-13.068,0
19,6,54,4,0,0,0,1,1,1,0,10,1,2,0,13.068,1
7,24,13,1,4,0,0,1,1,0,1,2,10,0,2,-13.53,0
24,7,51,4,1,0,0,1,1,1,0,10,2,2,0,13.53,1
2,10,6,0,4,0,0,1,1,0,1,1,9,0,1,-11.053,0
10,2,33,4,0,0,0,1,1,1,0,9,1,1,0,11.053,1
20,7,36,3,0,0,0,1,1,2,0,10,1,2,0,16.594,0
7,20,18,0,3,0,0,1,1,0,2,1,10,0,2,-16.594,1
9,27,15,1,3,0,0,1,1,0,2,2,10,0,2,-11.291,0
27,9,69,3,1,0,0,1,1,2,0,10,2,2,0,11.291,1
3,19,6,2,4,0,0,1,1,0,2,2,10,0,2,-13.263,0
19,3,42,4,2,0,0,1,1,2,0,10,2,2,0,13.263,1
18,20,56,1,5,0,1,0,2,0,3,5,11,1,3,-4.514,0
20,18,60,5,1,1,0,2,0,3,0,11,5,3,1,4.514,1
6,17,9,3,1,0,0,2,0,0,1,4,9,0,2,-8.861,0
17,7,49,1,3,0,0,0,2,1,0,9,4,2,0,8.861,1
16,9,39,2,1,0,0,2,0,1,0,10,3,1,0,9.438,0
9,16,13,1,2,0,0,0,2,0,1,3,10,0,1,-9.438,1
3,20,6,0,4,0,0,0,2,0,1,3,11,0,2,-13.201,0
20,3,41,4,0,0,0,2,0,1,0,11,3,2,0,13.201,1
24,13,55,2,3,0,0,1,1,2,0,9,3,1,0,13.84,0
13,24,30,3,2,0,0,1,1,0,2,3,9,0,1,-13.84,1
25,14,60,1,2,0,0,2,0,1,0,7,3,1,0,11.473,0
14,25,29,2,1,0,0,0,2,0,1,3,7,0,1,-11.473,1
11,3,30,4,1,0,0,2,0,1,0,11,2,3,0,11.223,0
3,11,6,1,4,0,0,0,2,0,1,2,11,0,3,-11.223,1
3,19,7,0,4,0,0,1,1,0,1,1,11,0,3,-13.073,0
19,3,31,4,0,0,0,1,1,1,0,11,1,3,0,13.073,1
25,18,66,4,2,0,0,0,2,2,0,10,5,3,0,8.706,0
18,25,40,2,4,0,0,2,0,0,2,5,10,0,3,-8.706,1
7,25,18,0,4,0,0,1,1,0,1,1,8,0,1,-11.835,0
25,7,50,4,0,0,0,1,1,1,0,8,1,1,0,11.835,1
8,11,26,3,4,0,0,2,0,1,2,9,8,4,1,-5.06,0
11,9,34,4,3,0,0,0,2,2,1,8,9,1,4,5.06,1
15,14,38,2,2,0,0,0,2,0,2,7,6,1,0,0.658,0
14,15,23,2,2,0,0,2,0,2,0,6,7,0,1,-0.658,1
10,3,23,3,1,0,0,1,1,2,0,9,4,1,0,7.259,0
3,10,4,1,3,0,0,1,1,0,2,4,9,0,1,-7.259,1
22,5,54,2,0,0,0,1,1,1,0,9,1,2,0,12.985,0
5,22,8,0,2,0,0,1,1,0,1,1,9,0,2,-12.985,1
6,14,11,1,3,0,0,1,1,0,1,5,9,0,2,-6.181,0
14,6,44,3,1,0,0,1,1,1,0,9,5,2,0,6.181,1
16,9,43,5,1,1,0,2,0,1,2,10,4,2,0,12.558,0
9,16,23,1,5,0,1,0,2,2,1,4,10,0,2,-12.558,1
12,3,22,3,1,0,0,2,0,2,0,9,2,1,0,15.207,0
3,12,4,1,3,0,0,0,2,0,2,2,9,0,1,-15.207,1
22,9,49,2,2,0,0,2,0,2,0,9,4,1,0,10.454,0
9,22,18,2,2,0,0,0,2,0,2,4,9,0,1,-10.454,1
20,10,64,4,2,0,0,0,2,2,1,10,4,2,0,9.676,0
10,20,18,2,4,0,0,2,0,1,2,4,10,0,2,-9.676,1
22,4,50,2,2,0,0,2,0,1,0,9,3,1,0,12.327,0
4,22,8,2,2,0,0,0,2,0,1,3,9,0,1,-12.327,1
6,14,16,1,4,0,0,2,0,1,1,4,10,0,2,-7.271,0
14,6,32,4,1,0,0,0,2,1,1,10,4,2,0,7.271,1
18,8,38,4,1,0,0,2,0,1,1,10,2,1,0,10.735,0
8,18,20,1,4,0,0,0,2,1,1,2,10,0,1,-10.735,1
18,7,32,2,1,0,0,2,0,1,0,8,2,1,0,9.775,0
7,18,8,1,2,0,0,0,2,0,1,2,8,0,1,-9.775,1
14,6,27,4,1,0,0,1,1,1,0,9,4,1,0,8.307,0
6,14,8,1,4,0,0,1,1,0,1,4,9,0,1,-8.307,1
26,23,79,1,4,1,0,1,1,1,2,9,7,1,0,0.343,0
23,26,43,4,1,0,1,1,1,2,1,7,9,0,1,-0.343,1
19,7,46,4,0,0,0,2,0,1,0,10,1,2,0,12.266,0
7,19,17,0,4,0,0,0,2,0,1,1,10,0,2,-12.266,1
4,16,8,3,1,0,0,1,1,0,1,4,9,0,2,-10.599,0
16,4,49,1,3,0,0,1,1,1,0,9,4,2,0,10.599,1
15,7,48,1,3,0,0,0,2,1,0,8,3,1,0,9.804,0
7,15,13,3,1,0,0,2,0,0,1,3,8,0,1,-9.804,1
14,2,43,3,1,0,0,1,1,1,0,8,0,1,0,13.047,0
2,14,6,1,3,0,0,1,1,0,1,0,8,0,1,-13.047,1
14,6,38,2,1,0,0,1,1,1,0,8,2,1,0,8.51,0
6,14,16,1,2,0,0,1,1,0,1,2,8,0,1,-8.51,1
5,20,12,2,3,0,0,2,0,0,1,3,10,0,1,-10.995,0
20,5,47,3,2,0,0,0,2,1,0,10,3,1,0,10.995,1
6,22,12,1,3,0,0,0,2,0,2,2,9,0,1,-14.962,0
22,6,54,3,1,0,0,2,0,2,0,9,2,1,0,14.962,1
15,0,34,3,0,0,0,2,0,1,0,10,2,2,0,14.233,0
0,15,0,0,3,0,0,0,2,0,1,2,10,0,2,-14.233,1
24,22,55,4,3,0,1,2,0,2,1,10,4,2,0,5.073,0
22,24,62,3,4,1,0,0,2,1,2,4,10,0,2,-5.073,1
15,8,48,3,2,0,0,0,2,1,0,9,3,2,0,9.503,0
8,15,18,2,3,0,0,2,0,0,1,3,9,0,2,-9.503,1
23,11,56,3,3,0,0,2,0,2,0,9,0,1,0,14.561,0
11,23,27,3,3,0,0,0,2,0,2,0,9,0,1,-14.561,1
8,15,12,2,1,0,0,0,2,0,1,2,8,0,1,-10.327,0
15,8,38,1,2,0,0,2,0,1,0,8,2,1,0,10.327,1
14,6,19,1,2,0,0,1,1,0,1,9,1,1,0,6.609,0
6,14,12,2,1,0,0,1,1,1,0,1,9,0,1,-6.609,1
19,4,49,4,1,0,0,1,1,2,0,11,4,3,0,10.822,0
4,19,7,1,4,0,0,1,1,0,2,4,11,0,3,-10.822,1
18,6,40,1,2,0,0,2,0,1,0,10,2,2,0,12.058,0
6,18,11,2,1,0,0,0,2,0,1,2,10,0,2,-12.058,1
4,8,7,0,3,0,0,1,1,0,1,2,9,0,2,-7.558,0
8,4,17,3,0,0,0,1,1,1,0,9,2,2,0,7.558,1
27,7,55,2,3,0,0,2,0,2,1,9,1,2,0,12.269,0
7,27,17,3,2,0,0,0,2,1,2,1,9,0,2,-12.269,1
20,10,44,3,1,0,0,1,1,1,0,9,4,1,0,9.204,0
10,20,15,1,3,0,0,1,1,0,1,4,9,0,1,-9.204,1
17,25,32,0,5,0,1,2,0,0,2,4,10,0,2,-8.505,0
25,17,67,5,0,1,0,0,2,2,0,10,4,2,0,8.505,1
15,19,28,3,2,0,0,0,2,0,1,5,8,0,1,-6.027,0
19,15,54,2,3,0,0,2,0,1,0,8,5,1,0,6.027,1
5,19,7,2,2,0,0,1,1,0,2,2,11,0,2,-12.477,0
19,5,51,2,2,0,0,1,1,2,0,11,2,2,0,12.477,1
10,1,21,4,0,0,0,1,1,1,0,10,1,2,0,11.033,0
1,10,4,0,4,0,0,1,1,0,1,1,10,0,2,-11.033,1
5,20,11,0,4,0,0,1,1,0,1,1,9,0,1,-14.901,0
20,5,60,4,0,0,0,1,1,1,0,9,1,1,0,14.901,1
9,13,26,3,2,0,0,2,0,0,2,3,9,0,3,-9.128,0
13,9,32,2,3,0,0,0,2,2,0,9,3,3,0,9.128,1
14,3,29,4,0,0,0,2,0,2,0,10,2,2,0,13.462,0
3,14,4,0,4,0,0,0,2,0,2,2,10,0,2,-13.462,1
16,4,46,1,2,0,0,2,0,1,0,8,1,1,0,11.758,0
4,16,8,2,1,0,0,0,2,0,1,1,8,0,1,-11.758,1
23,3,61,4,0,0,0,2,0,1,0,10,1,2,0,13.669,0
3,23,7,0,4,0,0,0,2,0,1,1,10,0,2,-13.669,1
7,20,20,0,4,0,0,2,0,0,1,2,9,0,1,-11.786,0
20,7,51,4,0,0,0,0,2,1,0,9,2,1,0,11.786,1
13,3,26,3,0,0,0,2,0,1,0,10,0,2,0,13.365,0
3,13,8,0,3,0,0,0,2,0,1,0,10,0,2,-13.365,1
6,16,5,1,4,0,0,1,1,0,1,2,9,0,1,-9.595,0
16,6,46,4,1,0,0,1,1,1,0,9,2,1,0,9.595,1
15,9,33,1,4,1,0,0,2,2,0,11,1,3,0,15.181,0
9,15,26,4,1,0,1,2,0,0,2,1,11,0,3,-15.181,1
15,15,40,3,3,0,0,2,0,2,1,5,9,0,1,-2.815,0
15,15,42,3,3,0,0,0,2,1,2,9,5,1,0,2.815,1
13,5,34,4,0,0,0,0,2,1,0,10,2,1,0,9.61,0
4,13,8,0,4,0,0,2,0,0,1,2,10,0,1,-9.61,1
18,8,50,2,3,0,0,1,1,2,0,10,1,2,0,14.578,0
8,18,19,3,2,0,0,1,1,0,2,1,10,0,2,-14.578,1
6,17,14,0,3,0,0,2,0,0,1,3,9,0,2,-8.322,0
17,6,40,3,0,0,0,0,2,1,0,9,3,2,0,8.322,1
3,16,7,1,4,0,0,1,1,0,2,2,9,0,1,-13.784,0
16,3,38,4,1,0,0,1,1,2,0,9,2,1,0,13.784,1
21,20,50,6,0,2,0,1,1,1,2,8,6,1,0,4.512,0
20,21,48,0,6,0,2,1,1,2,1,6,8,0,1,-4.512,1
16,5,41,4,0,0,0,2,0,1,0,11,2,3,0,10.723,0
5,16,8,0,4,0,0,0,2,0,1,2,11,0,3,-10.723,1
6,9,13,3,3,0,0,2,0,1,2,4,10,0,2,-3.557,0
9,6,22,3,3,0,0,0,2,2,1,10,4,2,0,3.557,1
9,20,21,1,4,0,0,1,1,1,1,1,8,0,1,-10.095,0
20,9,52,4,1,0,0,1,1,1,1,8,1,1,0,10.095,1
7,19,18,0,4,0,0,0,2,0,1,0,8,0,1,-13.239,0
19,8,37,4,0,0,0,2,0,1,0,8,0,1,0,13.239,1
5,14,6,0,5,0,1,0,2,0,1,3,8,0,1,-10.612,0
14,5,36,5,0,1,0,2,0,1,0,8,3,1,0,10.612,1
15,3,29,4,0,0,0,2,0,2,0,10,0,2,0,16.384,0
3,15,5,0,4,0,0,0,2,0,2,0,10,0,2,-16.384,1
13,9,33,4,3,0,0,2,0,3,0,11,5,4,1,13.183,0
9,13,19,3,4,0,0,0,2,0,3,5,11,1,4,-13.183,1
11,20,30,2,3,0,0,1,1,1,1,4,8,0,1,-9.156,0
20,11,58,3,2,0,0,1,1,1,1,8,4,1,0,9.156,1
14,6,45,3,2,0,0,1,1,2,0,10,4,2,0,7.336,0
6,14,14,2,3,0,0,1,1,0,2,4,10,0,2,-7.336,1
4,15,6,2,2,0,0,0,2,0,1,2,7,0,1,-11.034,0
15,4,40,2,2,0,0,2,0,1,0,7,2,1,0,11.034,1
18,4,45,3,1,0,0,1,1,1,0,9,1,2,0,12.787,0
4,18,4,1,3,0,0,1,1,0,1,1,9,0,2,-12.787,1
6,14,12,0,4,0,0,0,2,0,0,1,7,0,1,-7.526,0
14,6,35,4,0,0,0,2,0,0,0,7,1,1,0,7.526,1
15,14,36,2,3,0,0,2,0,0,2,5,9,0,3,-3.244,0
14,15,32,3,2,0,0,0,2,2,0,9,5,3,0,3.244,1
2,13,2,0,4,0,0,0,2,0,1,2,8,0,1,-12.527,0
13,2,39,4,0,0,0,2,0,1,0,8,2,1,0,12.527,1
3,8,6,0,4,0,0,1,1,0,0,2,7,0,1,-6.956,0
8,3,18,4,0,0,0,1,1,0,0,7,2,1,0,6.956,1
3,13,7,0,4,0,0,0,2,0,1,2,10,0,2,-12.273,0
13,3,25,4,0,0,0,2,0,1,0,10,2,2,0,12.273,1
18,3,37,3,1,0,0,2,0,1,0,10,2,2,0,12.748,0
3,18,6,1,3,0,0,0,2,0,1,2,10,0,2,-12.748,1
24,12,46,5,0,1,0,2,0,1,0,10,2,2,0,14.594,0
12,24,22,0,5,0,1,0,2,0,1,2,10,0,2,-14.594,1
13,4,30,2,3,0,0,2,0,1,0,10,1,1,0,11.095,0
4,13,7,3,2,0,0,0,2,0,1,1,10,0,1,-11.095,1
19,3,42,3,1,0,0,2,0,1,0,9,2,2,0,13.272,0
3,19,4,1,3,0,0,0,2,0,1,2,9,0,2,-13.272,1
20,15,49,4,1,0,0,1,1,1,1,8,4,1,0,1.771,0
15,20,25,1,4,0,0,1,1,1,1,4,8,0,1,-1.771,1
23,8,57,2,1,0,0,1,1,0,0,7,0,1,0,10.117,0
8,23,22,1,2,0,0,1,1,0,0,0,7,0,1,-10.117,1
20,7,54,3,2,0,0,1,1,2,0,11,3,3,0,14.124,0
7,20,19,2,3,0,0,1,1,0,2,3,11,0,3,-14.124,1
18,10,42,4,1,0,0,2,0,1,1,6,4,1,0,0.675,0
10,18,20,1,4,0,0,0,2,1,1,4,6,0,1,-0.675,1
6,16,14,0,4,0,0,2,0,0,2,3,11,0,3,-12.744,0
16,6,38,4,0,0,0,0,2,2,0,11,3,3,0,12.744,1
