firstblood,firstdragon,firstherald,firstbaron,firsttower,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,opp_killsat10,opp_assistsat10,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,opp_killsat15,opp_assistsat15,side
0,0,1,1,1,1,0,5,5,2.77,0.74,5,0,0,0,0,-0.69,1.78,21,1,2,4,10,0
1,1,0,0,0,0,1,5,5,-2.77,-0.74,-5,0,0,0,0,0.69,-1.78,-21,4,10,1,2,1
1,0,1,0,0,0,0,4,6,-7.77,4.03,-16,3,2,3,5,-11.51,-23.12,-60,5,6,6,6,0
0,1,0,1,1,1,1,6,4,7.77,-4.03,16,3,5,3,2,11.51,23.12,60,6,6,5,6,1
1,0,1,0,1,0,0,7,8,-5.07,-9.02,-35,2,7,1,2,-3.28,-11.98,-29,2,7,2,5,0
0,1,0,1,0,1,1,8,7,5.07,9.02,35,1,2,2,7,3.28,11.98,29,2,5,2,7,1
1,0,1,1,1,1,1,4,1,12.96,8.06,3,2,2,0,0,42.64,27.94,28,6,14,1,2,0
0,1,0,0,0,0,0,1,4,-12.96,-8.06,-3,0,0,2,2,-42.64,-27.94,-28,1,2,6,14,1
1,1,1,1,1,1,1,7,4,21.4,7.14,34,4,5,1,1,42.89,10.3,45,7,12,2,2,0
0,0,0,0,0,0,0,4,7,-21.4,-7.14,-34,1,1,4,5,-42.89,-10.3,-45,2,2,7,12,1
0,0,1,0,1,1,0,2,3,-17.62,0.95,8,0,0,3,8,-12.21,-11.44,-5,1,2,4,10,0
1,1,0,1,0,0,1,3,2,17.62,-0.95,-8,3,8,0,0,12.21,11.44,5,4,10,1,2,1
0,1,0,0,0,0,0,4,7,-20.14,-4.52,-3,1,1,4,8,-50.93,-32.93,-32,1,1,9,21,0
1,0,1,1,1,1,1,7,4,20.14,4.52,3,4,8,1,1,50.93,32.93,32,9,21,1,1,1
1,1,0,1,1,1,1,8,4,14.89,19.03,47,1,1,0,0,48.3,46.4,95,4,5,0,0,0
0,0,1,0,0,0,0,4,8,-14.89,-19.03,-47,0,0,1,1,-48.3,-46.4,-95,0,0,4,5,1
0,1,1,0,0,0,0,4,5,2.91,1.18,-8,0,0,0,0,-20.08,-38.54,-57,1,1,5,12,0
1,0,0,1,1,1,1,5,4,-2.91,-1.18,8,0,0,0,0,20.08,38.54,57,5,12,1,1,1
1,0,1,1,1,1,1,8,1,9.46,7.09,37,0,0,0,0,40.74,18.37,49,1,2,0,0,0
0,1,0,0,0,0,0,1,8,-9.46,-7.09,-37,0,0,0,0,-40.74,-18.37,-49,0,0,1,2,1
1,0,1,0,0,0,0,6,5,2.84,-4.14,8,1,2,1,1,-45.14,-36.42,-26,2,3,8,14,0
0,1,0,1,1,1,1,5,6,-2.84,4.14,-8,1,1,1,2,45.14,36.42,26,8,14,2,3,1
0,0,1,0,1,0,0,4,4,-13.42,-12.89,-23,1,3,4,9,-15.35,-26.52,-31,1,3,5,11,0
1,1,0,1,0,1,1,4,4,13.42,12.89,23,4,9,1,3,15.35,26.52,31,5,11,1,3,1
0,0,0,0,0,0,0,2,8,-23.53,-14.38,-44,1,0,2,2,-38.05,-6.37,-62,5,7,6,13,0
1,1,1,1,1,1,1,8,2,23.53,14.38,44,2,2,1,0,38.05,6.37,62,6,13,5,7,1
0,0,1,0,0,0,0,7,3,1.9,-4.96,2,0,0,0,0,-18.78,-35.3,-16,1,3,5,12,0
1,1,0,1,1,1,1,3,7,-1.9,4.96,-2,0,0,0,0,18.78,35.3,16,5,12,1,3,1
1,1,0,0,0,1,1,5,3,4.09,-5.95,-10,1,1,0,0,-7.79,-0.85,7,3,3,3,3,0
0,0,1,1,1,0,0,3,5,-4.09,5.95,10,0,0,1,1,7.79,0.85,-7,3,3,3,3,1
1,0,1,1,1,1,1,4,2,11.18,15.67,40,1,2,0,0,8.02,-3.24,22,1,2,1,4,0
0,1,0,0,0,0,0,2,4,-11.18,-15.67,-40,0,0,1,2,-8.02,3.24,-22,1,4,1,2,1
0,1,0,0,1,0,1,3,2,2.11,2.79,22,2,5,2,4,23.95,29,64,4,6,2,4,0
1,0,1,1,0,1,0,2,3,-2.11,-2.79,-22,2,4,2,5,-23.95,-29,-64,2,4,4,6,1
1,0,1,0,0,0,0,6,5,10.23,13.19,-13,3,5,1,2,16.06,21.86,-14,5,10,2,3,0
0,1,0,1,1,1,1,5,6,-10.23,-13.19,13,1,2,3,5,-16.06,-21.86,14,2,3,5,10,1
1,1,0,1,1,1,1,4,3,17.32,3.76,33,2,4,1,2,26.52,12.94,51,4,7,3,5,0
0,0,1,0,0,0,0,3,4,-17.32,-3.76,-33,1,2,2,4,-26.52,-12.94,-51,3,5,4,7,1
0,0,1,0,1,0,0,3,4,-15.57,-4.41,-21,0,0,2,2,-1.68,8.14,-11,1,2,2,2,0
1,1,0,1,0,1,1,4,3,15.57,4.41,21,2,2,0,0,1.68,-8.14,11,2,2,1,2,1
0,0,0,0,1,0,1,5,2,-2.19,6.27,-8,0,0,0,0,19,5.86,-13,3,7,2,1,0
1,1,1,1,0,1,0,2,5,2.19,-6.27,8,0,0,0,0,-19,-5.86,13,2,1,3,7,1
0,1,1,1,0,0,1,2,5,-10.59,-1.74,40,2,0,5,10,-24.43,-7.62,24,2,0,5,10,0
1,0,0,0,1,1,0,5,2,10.59,1.74,-40,5,10,2,0,24.43,7.62,-24,5,10,2,0,1
1,0,1,0,1,0,1,5,1,14.09,6.95,20,1,0,0,0,17.73,-4.74,15,1,0,1,2,0
0,1,0,1,0,1,0,1,5,-14.09,-6.95,-20,0,0,1,0,-17.73,4.74,-15,1,2,1,0,1
1,0,1,0,0,0,0,2,5,2.35,-3.02,-39,1,2,0,0,-6.02,-5.72,-38,1,2,0,0,0
0,1,0,1,1,1,1,5,2,-2.35,3.02,39,0,0,1,2,6.02,5.72,38,0,0,1,2,1
1,0,0,0,0,1,0,6,6,8.25,4.57,-16,3,5,0,0,-0.52,13.98,-12,5,7,1,2,0
0,1,1,1,1,0,1,6,6,-8.25,-4.57,16,0,0,3,5,0.52,-13.98,12,1,2,5,7,1
0,1,1,0,1,1,0,8,4,-2.89,7.67,17,1,1,3,2,-18.81,-14.16,5,4,4,9,16,0
1,0,0,1,0,0,1,4,8,2.89,-7.67,-17,3,2,1,1,18.81,14.16,-5,9,16,4,4,1
0,0,1,0,0,1,0,5,0,0.11,0.67,-7,1,0,1,1,-1.16,-21.29,-57,1,0,1,1,0
1,1,0,1,1,0,1,0,5,-0.11,-0.67,7,1,1,1,0,1.16,21.29,57,1,1,1,0,1
0,1,0,1,0,1,1,6,7,-1.47,8.23,-1,0,0,0,0,-4.91,14.26,7,1,2,1,3,0
1,0,1,0,1,0,0,7,6,1.47,-8.23,1,0,0,0,0,4.91,-14.26,-7,1,3,1,2,1
1,1,1,0,1,1,1,9,3,16.78,9.37,22,2,3,0,0,30.97,17.38,57,2,3,1,1,0
0,0,0,0,0,0,0,3,9,-16.78,-9.37,-22,0,0,2,3,-30.97,-17.38,-57,1,1,2,3,1
0,0,1,0,0,0,0,4,3,-14.19,-3.05,8,0,0,2,4,-17,-20.73,-22,0,0,2,4,0
1,1,0,1,1,1,1,3,4,14.19,3.05,-8,2,4,0,0,17,20.73,22,2,4,0,0,1
1,0,1,0,0,1,0,6,4,9.52,20.4,47,2,2,1,2,-23.45,-12.36,28,3,5,6,17,0
0,1,0,1,1,0,1,4,6,-9.52,-20.4,-47,1,2,2,2,23.45,12.36,-28,6,17,3,5,1
0,0,1,0,0,0,0,5,4,-1.89,2.58,-9,2,1,2,1,7.52,-1.48,-2,2,1,3,1,0
1,1,0,1,1,1,1,4,5,1.89,-2.58,9,2,1,2,1,-7.52,1.48,2,3,1,2,1,1
0,0,0,1,1,1,1,4,1,3.51,3,27,2,2,2,3,19.56,32.68,66,4,4,2,3,0
1,1,1,0,0,0,0,1,4,-3.51,-3,-27,2,3,2,2,-19.56,-32.68,-66,2,3,4,4,1
1,0,0,0,0,0,0,4,4,0.09,-5.53,-36,1,1,1,1,-27.55,-18.28,-54,2,5,5,12,0
0,1,1,1,1,1,1,4,4,-0.09,5.53,36,1,1,1,1,27.55,18.28,54,5,12,2,5,1
0,0,0,0,0,0,0,7,8,-3.68,-7.08,21,0,0,1,3,-19.69,-23.39,-1,1,3,4,8,0
1,1,1,1,1,1,1,8,7,3.68,7.08,-21,1,3,0,0,19.69,23.39,1,4,8,1,3,1
1,0,1,0,0,0,0,4,3,15.91,6.68,-3,2,5,0,0,-5.28,-18.26,-27,2,5,4,10,0
0,1,0,1,1,1,1,3,4,-15.91,-6.68,3,0,0,2,5,5.28,18.26,27,4,10,2,5,1
1,1,0,1,1,1,1,4,2,12.51,8.41,15,3,10,1,4,17.16,21.65,37,3,10,1,4,0
0,0,1,0,0,0,0,2,4,-12.51,-8.41,-15,1,4,3,10,-17.16,-21.65,-37,1,4,3,10,1
1,0,1,1,0,0,1,4,5,1.15,2.29,9,2,1,1,1,-6.18,2.46,18,3,3,2,4,0
0,1,0,0,1,1,0,5,4,-1.15,-2.29,-9,1,1,2,1,6.18,-2.46,-18,2,4,3,3,1
1,1,0,0,1,0,1,3,4,6.57,-4.94,8,1,2,0,0,12.51,9.5,40,2,4,0,0,0
0,0,1,1,0,1,0,4,3,-6.57,4.94,-8,0,0,1,2,-12.51,-9.5,-40,0,0,2,4,1
1,1,1,1,0,0,0,4,3,10.15,-1.3,-22,4,10,1,2,2.21,-9.62,-24,4,10,2,3,0
0,0,0,0,1,1,1,3,4,-10.15,1.3,22,1,2,4,10,-2.21,9.62,24,2,3,4,10,1
1,0,0,0,1,0,0,6,10,-0.16,-1.02,1,2,5,1,2,-20.52,-37.05,-51,4,10,5,8,0
0,1,1,1,0,1,1,10,6,0.16,1.02,-1,1,2,2,5,20.52,37.05,51,5,8,4,10,1
0,1,0,0,1,1,1,5,4,-3.65,-6.86,13,1,2,2,2,3.11,17.73,56,2,5,2,2,0
1,0,1,1,0,0,0,4,5,3.65,6.86,-13,2,2,1,2,-3.11,-17.73,-56,2,2,2,5,1
0,1,1,0,1,0,1,7,5,-14.65,-7.46,-6,0,0,1,2,-2.73,-8.75,-12,0,0,2,3,0
1,0,0,1,0,1,0,5,7,14.65,7.46,6,1,2,0,0,2.73,8.75,12,2,3,0,0,1
0,0,1,1,1,0,0,4,7,-3.09,-5.95,1,1,2,1,1,-7.97,-8.25,10,1,2,3,6,0
1,1,0,0,0,1,1,7,4,3.09,5.95,-1,1,1,1,2,7.97,8.25,-10,3,6,1,2,1
0,1,0,0,1,1,0,7,6,1.83,5.85,63,0,0,3,6,-15.96,-5.44,72,0,0,7,15,0
1,0,1,1,0,0,1,6,7,-1.83,-5.85,-63,3,6,0,0,15.96,5.44,-72,7,15,0,0,1
0,1,0,0,1,1,0,3,3,-18.03,-11.92,-41,1,1,2,2,-1.2,7.74,-34,4,3,3,2,0
1,0,1,1,0,0,1,3,3,18.03,11.92,41,2,2,1,1,1.2,-7.74,34,3,2,4,3,1
0,0,0,0,0,0,0,6,2,-11.75,-4.17,4,2,4,5,9,-17.18,-18.53,-20,4,8,6,10,0
1,1,1,1,1,1,1,2,6,11.75,4.17,-4,5,9,2,4,17.18,18.53,20,6,10,4,8,1
1,1,1,1,1,1,1,5,3,16.23,-2.76,-4,4,9,1,2,22.85,-7.42,10,4,9,3,8,0
0,0,0,0,0,0,0,3,5,-16.23,2.76,4,1,2,4,9,-22.85,7.42,-10,3,8,4,9,1
0,0,0,1,1,1,1,1,3,-1.92,-4.94,17,1,3,2,0,-0.23,-5.59,29,1,3,3,2,0
1,1,1,0,0,0,0,3,1,1.92,4.94,-17,2,0,1,3,0.23,5.59,-29,3,2,1,3,1
0,1,0,0,1,0,0,7,4,-3.85,-3.01,21,1,2,3,5,2.49,-6.43,17,1,2,3,5,0
1,0,1,1,0,1,1,4,7,3.85,3.01,-21,3,5,1,2,-2.49,6.43,-17,3,5,1,2,1
1,0,1,1,1,1,1,4,7,13.77,3.48,-35,5,10,1,3,42.11,24.37,-19,11,25,2,7,0
0,1,0,0,0,0,0,7,4,-13.77,-3.48,35,1,3,5,10,-42.11,-24.37,19,2,7,11,25,1
0,0,1,0,1,0,0,3,3,2.18,1.7,5,0,0,0,0,-9.22,-7.17,-8,0,0,1,2,0
1,1,0,1,0,1,1,3,3,-2.18,-1.7,-5,0,0,0,0,9.22,7.17,8,1,2,0,0,1
0,0,0,0,0,1,1,4,5,-12.19,-6.48,-3,1,1,3,4,-25.01,-15.25,-20,3,5,6,9,0
1,1,1,1,1,0,0,5,4,12.19,6.48,3,3,4,1,1,25.01,15.25,20,6,9,3,5,1
0,1,0,1,1,0,0,2,4,-13.73,-4.77,31,0,0,3,4,-2.89,10.2,35,2,4,3,4,0
1,0,1,0,0,1,1,4,2,13.73,4.77,-31,3,4,0,0,2.89,-10.2,-35,3,4,2,4,1
1,1,0,1,1,1,1,3,4,18.77,-0.7,-6,4,6,0,0,23.85,14.01,18,5,7,0,0,0
0,0,1,0,0,0,0,4,3,-18.77,0.7,6,0,0,4,6,-23.85,-14.01,-18,0,0,5,7,1
0,0,1,1,1,1,1,10,1,14.91,7.33,49,0,0,1,3,48.63,22.84,70,3,12,2,4,0
1,1,0,0,0,0,0,1,10,-14.91,-7.33,-49,1,3,0,0,-48.63,-22.84,-70,2,4,3,12,1
1,1,1,1,1,0,0,5,5,6.9,2.13,-35,2,3,0,0,4.9,-7.96,-65,4,8,2,5,0
0,0,0,0,0,1,1,5,5,-6.9,-2.13,35,0,0,2,3,-4.9,7.96,65,2,5,4,8,1
1,0,1,1,1,1,1,5,5,18.91,11.99,12,2,3,0,0,22.54,8.99,-7,7,15,3,5,0
0,1,0,0,0,0,0,5,5,-18.91,-11.99,-12,0,0,2,3,-22.54,-8.99,7,3,5,7,15,1
1,0,1,1,1,1,1,7,1,8.45,7.15,5,2,0,1,1,16.24,7.22,12,2,0,1,1,0
0,1,0,0,0,0,0,1,7,-8.45,-7.15,-5,1,1,2,0,-16.24,-7.22,-12,1,1,2,0,1
0,1,0,1,1,0,1,2,3,-1.61,12.07,26,0,0,1,2,22.54,34.47,51,6,14,3,6,0
1,0,1,0,0,1,0,3,2,1.61,-12.07,-26,1,2,0,0,-22.54,-34.47,-51,3,6,6,14,1
1,0,0,0,1,0,1,4,4,-8.83,-8.65,-15,1,1,3,9,-1.62,-2.82,-26,3,3,3,9,0
0,1,1,1,0,1,0,4,4,8.83,8.65,15,3,9,1,1,1.62,2.82,26,3,9,3,3,1
0,0,0,0,0,0,0,2,4,0.23,4.95,2,2,4,1,1,-1.82,11.3,1,3,5,1,1,0
1,1,1,1,1,1,1,4,2,-0.23,-4.95,-2,1,1,2,4,1.82,-11.3,-1,1,1,3,5,1
0,0,1,0,0,1,0,6,5,-15.03,-4.09,-8,2,1,5,6,-9,-2.11,-20,3,5,5,6,0
1,1,0,1,1,0,1,5,6,15.03,4.09,8,5,6,2,1,9,2.11,20,5,6,3,5,1
1,1,1,1,1,1,0,4,3,0.84,-8.23,-17,0,0,0,0,11.43,-7.94,-9,1,3,0,0,0
0,0,0,0,0,0,1,3,4,-0.84,8.23,17,0,0,0,0,-11.43,7.94,9,0,0,1,3,1
1,1,0,1,1,1,1,4,5,8.3,4.89,27,1,1,0,0,3.8,15.8,17,4,7,2,8,0
0,0,1,0,0,0,0,5,4,-8.3,-4.89,-27,0,0,1,1,-3.8,-15.8,-17,2,8,4,7,1
0,0,0,0,1,1,1,2,4,-13.36,-11.03,-21,0,0,1,1,-4.69,13.99,0,3,8,2,2,0
1,1,1,1,0,0,0,4,2,13.36,11.03,21,1,1,0,0,4.69,-13.99,0,2,2,3,8,1
1,1,0,1,1,1,1,5,1,20.75,6.04,-19,3,4,1,1,11.31,5.8,-17,3,4,1,1,0
0,0,1,0,0,0,0,1,5,-20.75,-6.04,19,1,1,3,4,-11.31,-5.8,17,1,1,3,4,1
0,1,0,1,1,0,1,3,4,-9.76,-6.07,3,0,0,1,2,-2.62,13.66,29,4,11,4,6,0
1,0,1,0,0,1,0,4,3,9.76,6.07,-3,1,2,0,0,2.62,-13.66,-29,4,6,4,11,1
1,0,1,1,1,1,1,8,1,36.78,15.29,35,4,10,0,0,50.92,13.45,40,7,16,2,4,0
0,1,0,0,0,0,0,1,8,-36.78,-15.29,-35,0,0,4,10,-50.92,-13.45,-40,2,4,7,16,1
0,1,0,1,0,0,0,1,7,-24.82,-15.29,-55,1,0,3,4,-33.01,-10.85,-71,2,0,3,4,0
1,0,1,0,1,1,1,7,1,24.82,15.29,55,3,4,1,0,33.01,10.85,71,3,4,2,0,1
1,0,1,1,1,1,1,5,3,17.05,3.81,5,3,8,1,3,33.42,15.95,46,4,10,2,6,0
0,1,0,0,0,0,0,3,5,-17.05,-3.81,-5,1,3,3,8,-33.42,-15.95,-46,2,6,4,10,1
0,0,0,1,0,1,0,1,3,-0.89,-5.14,-1,2,3,1,1,-4.22,-4.51,-10,3,5,1,1,0
1,1,1,0,1,0,1,3,1,0.89,5.14,1,1,1,2,3,4.22,4.51,10,1,1,3,5,1
0,1,1,1,1,1,1,4,2,1.79,9.53,-2,4,6,4,6,5.14,4.53,-28,6,9,6,7,0
1,0,0,0,0,0,0,2,4,-1.79,-9.53,2,4,6,4,6,-5.14,-4.53,28,6,7,6,9,1
0,1,1,1,0,0,0,4,6,-10.41,-5.59,-20,1,3,2,3,-16.58,-10.95,-45,4,10,5,9,0
1,0,0,0,1,1,1,6,4,10.41,5.59,20,2,3,1,3,16.58,10.95,45,5,9,4,10,1
1,1,1,1,1,1,1,8,5,41.78,20,2,10,21,3,5,61.91,43.42,38,12,23,3,5,0
0,0,0,0,0,0,0,5,8,-41.78,-20,-2,3,5,10,21,-61.91,-43.42,-38,3,5,12,23,1
0,1,1,0,0,1,0,4,1,1.92,8.97,21,0,0,1,1,12,13.61,17,3,4,2,4,0
1,0,0,1,1,0,1,1,4,-1.92,-8.97,-21,1,1,0,0,-12,-13.61,-17,2,4,3,4,1
0,1,0,1,1,0,1,6,5,9.86,2.85,28,0,0,0,0,-6.56,-2.12,22,1,2,3,7,0
1,0,1,0,0,1,0,5,6,-9.86,-2.85,-28,0,0,0,0,6.56,2.12,-22,3,7,1,2,1
1,1,0,1,1,0,0,5,4,11.56,-1.01,7,2,2,0,0,15.31,2.98,6,2,2,0,0,0
0,0,1,0,0,1,1,4,5,-11.56,1.01,-7,0,0,2,2,-15.31,-2.98,-6,0,0,2,2,1
0,0,0,0,0,0,0,1,7,-25.67,-10.44,-29,1,3,4,9,-57.86,-25.21,-52,1,3,6,10,0
1,1,1,1,1,1,1,7,1,25.67,10.44,29,4,9,1,3,57.86,25.21,52,6,10,1,3,1
1,0,1,1,1,1,1,5,2,16.43,6.83,13,2,7,0,0,53.48,27.3,25,6,16,0,0,0
0,1,0,0,0,0,0,2,5,-16.43,-6.83,-13,0,0,2,7,-53.48,-27.3,-25,0,0,6,16,1
1,1,1,1,1,1,1,7,3,22.5,7.58,35,1,1,0,0,35.74,3.45,29,2,4,1,3,0
0,0,0,0,0,0,0,3,7,-22.5,-7.58,-35,0,0,1,1,-35.74,-3.45,-29,1,3,2,4,1
1,0,1,1,0,0,0,4,8,-8.95,-16.7,-32,1,3,0,0,-10.63,-20.84,-51,2,4,0,0,0
0,1,0,0,1,1,1,8,4,8.95,16.7,32,0,0,1,3,10.63,20.84,51,0,0,2,4,1
1,1,1,0,0,0,1,6,2,12.83,-1.99,9,3,6,2,4,20.44,-6.09,-6,3,6,2,4,0
0,0,0,0,1,1,0,2,6,-12.83,1.99,-9,2,4,3,6,-20.44,6.09,6,2,4,3,6,1
0,0,0,1,1,1,0,3,7,-12.77,1.55,7,2,2,4,5,-15.74,-1.12,7,4,6,5,7,0
1,1,1,0,0,0,1,7,3,12.77,-1.55,-7,4,5,2,2,15.74,1.12,-7,5,7,4,6,1
0,0,1,1,1,0,1,4,4,1.89,2.51,11,0,0,0,0,9.68,5.2,28,1,2,3,8,0
1,1,0,0,0,1,0,4,4,-1.89,-2.51,-11,0,0,0,0,-9.68,-5.2,-28,3,8,1,2,1
1,0,1,0,0,0,0,0,6,-5.54,-2.53,-17,0,0,0,0,-1.6,8.48,-19,2,4,0,0,0
0,1,0,1,1,1,1,6,0,5.54,2.53,17,0,0,0,0,1.6,-8.48,19,0,0,2,4,1
0,0,0,0,0,0,0,1,11,-17.22,-4.27,-32,2,2,2,2,-47.82,-17.81,-72,3,6,2,2,0
1,1,1,1,1,1,1,11,1,17.22,4.27,32,2,2,2,2,47.82,17.81,72,2,2,3,6,1
1,0,1,0,0,0,1,5,5,10.3,10.14,20,1,1,0,0,15.59,18.69,26,3,5,0,0,0
0,1,0,1,1,1,0,5,5,-10.3,-10.14,-20,0,0,1,1,-15.59,-18.69,-26,0,0,3,5,1
0,0,0,0,0,0,1,4,4,-3.97,2.92,31,4,7,4,6,-13,1.56,40,4,7,5,8,0
1,1,1,1,1,1,0,4,4,3.97,-2.92,-31,4,6,4,7,13,-1.56,-40,5,8,4,7,1
0,0,1,1,1,1,1,8,2,3.18,4.71,15,1,2,2,3,14.9,-10.43,46,4,8,7,11,0
1,1,0,0,0,0,0,2,8,-3.18,-4.71,-15,2,3,1,2,-14.9,10.43,-46,7,11,4,8,1
1,1,0,0,0,1,0,3,6,-1.98,0.13,-17,2,1,1,1,-19.72,3.15,-28,2,1,1,1,0
0,0,1,1,1,0,1,6,3,1.98,-0.13,17,1,1,2,1,19.72,-3.15,28,1,1,2,1,1
0,0,0,1,1,0,1,7,7,-0.22,-17.2,12,1,1,2,5,-10.19,-22.34,28,2,2,5,12,0
1,1,1,0,0,1,0,7,7,0.22,17.2,-12,2,5,1,1,10.19,22.34,-28,5,12,2,2,1
0,0,1,1,1,1,1,2,0,6.26,13.73,28,2,3,2,3,2.38,3.46,33,2,3,4,6,0
1,1,0,0,0,0,0,0,2,-6.26,-13.73,-28,2,3,2,3,-2.38,-3.46,-33,4,6,2,3,1
0,0,1,0,0,1,0,4,3,3.53,1.59,-15,4,3,2,3,-18.39,-16.11,-42,5,4,4,5,0
1,1,0,1,1,0,1,3,4,-3.53,-1.59,15,2,3,4,3,18.39,16.11,42,4,5,5,4,1
0,0,1,0,0,0,0,5,8,-6.08,-0.81,-6,3,8,3,4,-18.81,-18.17,-16,3,8,4,4,0
1,1,0,1,1,1,1,8,5,6.08,0.81,6,3,4,3,8,18.81,18.17,16,4,4,3,8,1
0,0,0,1,1,1,1,7,3,11.98,4.53,64,2,4,2,1,22.17,24.43,103,3,5,3,2,0
1,1,1,0,0,0,0,3,7,-11.98,-4.53,-64,2,1,2,4,-22.17,-24.43,-103,3,2,3,5,1
0,1,0,0,0,1,0,3,7,-21.67,-18.86,-37,0,0,2,2,-51.44,-25.06,-58,0,0,3,2,0
1,0,1,1,1,0,1,7,3,21.67,18.86,37,2,2,0,0,51.44,25.06,58,3,2,0,0,1
0,0,0,1,0,1,0,5,8,-12.83,-9.07,-14,3,4,3,5,-16.42,2.91,-6,8,13,6,13,0
1,1,1,0,1,0,1,8,5,12.83,9.07,14,3,5,3,4,16.42,-2.91,6,6,13,8,13,1
1,0,1,1,1,1,1,6,8,-4.07,1.8,-22,2,3,1,2,-7.11,-17.58,-60,4,7,2,3,0
0,1,0,0,0,0,0,8,6,4.07,-1.8,22,1,2,2,3,7.11,17.58,60,2,3,4,7,1
0,1,0,0,0,1,0,6,9,-0.81,1.87,-15,1,3,1,0,-8.56,9.16,-34,3,6,2,1,0
1,0,1,1,1,0,1,9,6,0.81,-1.87,15,1,0,1,3,8.56,-9.16,34,2,1,3,6,1
1,1,1,1,0,1,1,7,7,5.85,2.42,-16,4,5,2,4,11.68,15.17,-18,6,6,2,4,0
0,0,0,0,1,0,0,7,7,-5.85,-2.42,16,2,4,4,5,-11.68,-15.17,18,2,4,6,6,1
1,0,0,1,1,1,1,4,2,11.44,2.63,18,3,8,1,4,20.49,12.83,39,5,14,1,4,0
0,1,1,0,0,0,0,2,4,-11.44,-2.63,-18,1,4,3,8,-20.49,-12.83,-39,1,4,5,14,1
1,0,0,0,0,0,0,1,8,4.34,-4.84,-16,3,8,2,1,-12.51,-10.95,-41,5,12,3,1,0
0,1,1,1,1,1,1,8,1,-4.34,4.84,16,2,1,3,8,12.51,10.95,41,3,1,5,12,1
1,1,1,1,1,0,0,9,6,9.23,5.24,2,4,7,3,6,-6.62,-15.67,0,5,8,7,16,0
0,0,0,0,0,1,1,6,9,-9.23,-5.24,-2,3,6,4,7,6.62,15.67,0,7,16,5,8,1
1,1,1,1,1,1,1,7,5,22.87,4.06,17,4,6,1,0,28.71,4.06,24,5,8,2,2,0
0,0,0,0,0,0,0,5,7,-22.87,-4.06,-17,1,0,4,6,-28.71,-4.06,-24,2,2,5,8,1
1,1,1,1,1,1,1,5,2,8.88,0.04,-17,4,3,0,0,25.68,2.69,-12,5,5,0,0,0
0,0,0,0,0,0,0,2,5,-8.88,-0.04,17,0,0,4,3,-25.68,-2.69,12,0,0,5,5,1
1,0,1,1,0,1,0,6,4,0.95,-2.3,1,0,0,0,0,14.87,8.88,-8,3,5,0,0,0
0,1,0,0,1,0,1,4,6,-0.95,2.3,-1,0,0,0,0,-14.87,-8.88,8,0,0,3,5,1
1,0,1,1,0,0,0,2,4,-9.53,-8.01,10,1,1,3,5,-7.02,-13.45,-7,2,2,3,5,0
0,1,0,0,1,1,1,4,2,9.53,8.01,-10,3,5,1,1,7.02,13.45,7,3,5,2,2,1
0,1,0,0,1,0,0,3,6,-6.5,3.43,30,1,2,3,8,-6.5,12.6,49,2,5,3,8,0
1,0,1,1,0,1,1,6,3,6.5,-3.43,-30,3,8,1,2,6.5,-12.6,-49,3,8,2,5,1
0,0,1,1,0,1,0,5,5,-9.47,-2.12,-7,0,0,1,2,-3.72,10.76,-2,1,0,1,2,0
1,1,0,0,1,0,1,5,5,9.47,2.12,7,1,2,0,0,3.72,-10.76,2,1,2,1,0,1
1,0,0,0,0,0,0,3,7,-24.11,-7.05,-31,1,2,4,6,-31.89,-8.34,-24,3,6,6,9,0
0,1,1,1,1,1,1,7,3,24.11,7.05,31,4,6,1,2,31.89,8.34,24,6,9,3,6,1
1,0,1,1,1,1,1,8,5,5.52,11.13,32,2,2,1,1,37.15,16.55,49,3,4,1,1,0
0,1,0,0,0,0,0,5,8,-5.52,-11.13,-32,1,1,2,2,-37.15,-16.55,-49,1,1,3,4,1
0,0,0,1,0,0,0,2,2,-0.71,-0.17,-41,3,3,2,4,7.81,-14.29,-70,5,9,2,4,0
1,1,1,0,1,1,1,2,2,0.71,0.17,41,2,4,3,3,-7.81,14.29,70,2,4,5,9,1
0,1,0,0,0,1,0,2,10,-27.93,-17.31,-26,0,0,4,2,-43.01,-31.73,-48,0,0,5,2,0
1,0,1,1,1,0,1,10,2,27.93,17.31,26,4,2,0,0,43.01,31.73,48,5,2,0,0,1
0,0,1,0,1,0,0,6,7,-4.66,7.49,-28,4,3,3,5,-21.98,-21.12,-64,5,5,7,10,0
1,1,0,1,0,1,1,7,6,4.66,-7.49,28,3,5,4,3,21.98,21.12,64,7,10,5,5,1
0,1,0,0,0,1,0,3,6,-6.77,8.47,18,1,2,2,2,-33.17,-11.53,0,2,3,5,6,0
1,0,1,1,1,0,1,6,3,6.77,-8.47,-18,2,2,1,2,33.17,11.53,0,5,6,2,3,1
0,0,1,0,0,0,0,4,6,-10.26,-17.56,-20,3,7,3,5,-43.38,-48.22,-69,3,7,5,6,0
1,1,0,1,1,1,1,6,4,10.26,17.56,20,3,5,3,7,43.38,48.22,69,5,6,3,7,1
0,0,1,0,0,0,0,5,4,-11.96,-7.28,-16,2,3,3,6,-31.77,-22.85,-30,3,3,7,13,0
